bathrooms,bedrooms,building_name,building_number,date,price,region,square_feet,unit,url,price_per_square_foot,year
1.0,1.0,Concerto Lofts,65,2017-08-25,630000.0,L.A. Live,910.0,714,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB17164278MR,692.3076923076923,2017
1.0,1.0,Concerto Lofts,65,2017-01-24,640000.0,L.A. Live,1004.0,608,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB16187895MR,637.4501992031873,2017
2.0,2.0,Concerto Lofts,65,2016-07-22,875000.0,L.A. Live,1270.0,616,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-109896,688.9763779527559,2016
1.0,1.0,Concerto Lofts,65,2016-07-01,625000.0,L.A. Live,920.0,415,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB16124426MR,679.3478260869565,2016
2.0,2.0,Concerto Lofts,65,2015-12-30,925000.0,L.A. Live,1570.0,400,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-923231,589.171974522293,2015
2.0,2.0,Concerto Lofts,65,2015-08-24,840000.0,L.A. Live,1270.0,416,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-922487,661.4173228346457,2015
1.0,1.0,Concerto Lofts,65,2015-08-03,624000.0,L.A. Live,1005.0,305,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-913789,620.8955223880597,2015
1.0,1.0,Concerto Lofts,65,2015-06-17,630000.0,L.A. Live,991.0,304,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-897651,635.7214934409687,2015
2.0,2.0,Concerto Lofts,65,2015-05-04,899000.0,L.A. Live,1560.0,512,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-883093,576.2820512820513,2015
1.0,1.0,Concerto Lofts,65,2015-04-23,624000.0,L.A. Live,973.0,609,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-826579,641.3155190133607,2015
1.0,1.0,Concerto Lofts,65,2015-04-09,630000.0,L.A. Live,990.0,507,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-879751,636.3636363636364,2015
1.0,1.0,Concerto Lofts,65,2015-03-09,620000.0,L.A. Live,990.0,707,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS14229903MR,626.2626262626262,2015
1.0,1.0,Concerto Lofts,65,2014-09-22,620000.0,L.A. Live,1040.0,407,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-782037,596.1538461538462,2014
2.0,2.0,Concerto Lofts,65,2014-07-09,730000.0,L.A. Live,1270.0,716,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-677921,574.8031496062993,2014
1.0,1.0,Concerto Lofts,65,2014-07-07,575000.0,L.A. Live,920.0,410,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=214016877IT,625.0,2014
2.0,2.0,Concerto Lofts,65,2014-01-07,786000.0,L.A. Live,1466.0,601,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=NP13187711MR,536.1527967257845,2014
2.0,2.0,Concerto Lofts,65,2011-02-18,499000.0,L.A. Live,1466.0,401,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-464739,340.3819918144611,2011
2.0,2.0,Douglas,36,2018-06-13,770000.0,Historic Core,1070.0,2P,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-324576,719.626168224299,2018
2.0,2.0,Douglas,36,2017-09-22,800000.0,Historic Core,1070.0,4P,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-257170,747.6635514018692,2017
1.0,1.0,Douglas,36,2017-07-28,750000.0,Historic Core,1040.0,2M,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW17128554MR,721.1538461538462,2017
1.0,1.0,Douglas,36,2017-05-01,466000.0,Historic Core,740.0,3D,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-208756,629.7297297297297,2017
1.0,1.0,Douglas,36,2017-01-09,740000.0,Historic Core,1040.0,3M,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-182738,711.5384615384615,2017
2.0,2.0,Douglas,36,2016-12-15,732500.0,Historic Core,1016.0,4G,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-168230,720.9645669291339,2016
3.0,2.0,Douglas,36,2016-09-02,2050000.0,Historic Core,2100.0,PHMN,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-968293,976.1904761904761,2016
1.0,1.0,Douglas,36,2016-07-29,460000.0,Historic Core,700.0,4B,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB16099475MR,657.1428571428571,2016
1.0,1.0,Douglas,36,2016-07-15,440000.0,Historic Core,650.0,3L,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-102128,676.9230769230769,2016
1.0,1.0,Douglas,36,2016-07-01,738000.0,Historic Core,1170.0,4E,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-129712,630.7692307692307,2016
1.0,0.0,Douglas,36,2016-06-17,450000.0,Historic Core,710.0,3C,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB16083171MR,633.8028169014085,2016
1.0,0.0,Douglas,36,2015-12-25,420000.0,Historic Core,650.0,2L,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR15241961CN,646.1538461538462,2015
1.0,1.0,Douglas,36,2015-07-01,740000.0,Historic Core,950.0,3G,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-907957,778.9473684210526,2015
1.0,1.0,Douglas,36,2015-03-16,445000.0,Historic Core,700.0,4B,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-766805,635.7142857142857,2015
2.0,2.0,Douglas,36,2014-06-12,680000.0,Historic Core,1060.0,3N,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-757293,641.5094339622641,2014
1.0,0.0,Douglas,36,2014-05-30,465000.0,Historic Core,740.0,4D,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-751179,628.3783783783783,2014
1.0,1.0,Douglas,36,2013-11-06,400500.0,Historic Core,740.0,2D,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-690617,541.2162162162163,2013
2.0,2.0,Douglas,36,2013-10-04,630000.0,Historic Core,950.0,4G,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-684737,663.1578947368421,2013
2.0,2.0,Douglas,36,2013-07-29,615000.0,Historic Core,1070.0,4P,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-679255,574.7663551401869,2013
2.0,2.0,Douglas,36,2013-07-26,590000.0,Historic Core,1070.0,3P,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-677595,551.4018691588785,2013
2.0,2.0,Douglas,36,2013-06-06,600000.0,Historic Core,1120.0,4F,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-664965,535.7142857142857,2013
1.0,2.0,Douglas,36,2013-05-17,530000.0,Historic Core,1170.0,4E,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-638381,452.991452991453,2013
1.0,0.0,Douglas,36,2013-01-31,300000.0,Historic Core,1170.0,2E,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=C12023762MR,256.4102564102564,2013
1.0,1.0,Douglas,36,2012-11-07,214000.0,Historic Core,580.0,4H,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-613411,368.9655172413793,2012
2.0,2.0,Douglas,36,2012-04-10,445000.0,Historic Core,1080.0,P,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P811358MR,412.037037037037,2012
2.0,2.0,Douglas,36,2011-12-06,390000.0,Historic Core,1070.0,2P,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-527539,364.4859813084112,2011
1.0,1.0,Douglas,36,2011-11-03,210000.0,Historic Core,840.0,2K,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-546259,250.0,2011
1.0,0.0,Douglas,36,2011-07-05,189000.0,Historic Core,650.0,3L,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=09-390129,290.7692307692308,2011
1.0,1.0,Douglas,36,2011-03-31,189000.0,Historic Core,700.0,2b,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=S645562MR,270.0,2011
1.0,1.0,Douglas,36,2011-03-13,225000.0,Historic Core,840.0,4K,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-503245,267.85714285714283,2011
1.0,0.0,Douglas,36,2011-02-08,187000.0,Historic Core,700.0,3B,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-472061,267.14285714285717,2011
2.0,2.0,Eastern Columbia,37,2018-06-27,1250000.0,L.A. Live,1740.0,812,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-308888,718.3908045977012,2018
1.0,0.0,Eastern Columbia,37,2018-05-01,715000.0,L.A. Live,890.0,905,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-319030,803.370786516854,2018
1.0,1.0,Eastern Columbia,37,2018-04-10,714000.0,L.A. Live,940.0,903,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-324610,759.5744680851063,2018
2.0,1.0,Eastern Columbia,37,2017-11-09,1425000.0,L.A. Live,1780.0,4PH,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-177272,800.561797752809,2017
1.0,0.0,Eastern Columbia,37,2017-10-23,675000.0,L.A. Live,940.0,403,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-268042,718.0851063829788,2017
1.0,1.0,Eastern Columbia,37,2017-09-26,915000.0,L.A. Live,1120.0,1205,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-259752,816.9642857142857,2017
3.0,3.0,Eastern Columbia,37,2017-09-20,2225000.0,L.A. Live,2810.0,1101,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-246174,791.814946619217,2017
1.0,0.0,Eastern Columbia,37,2017-09-19,699000.0,L.A. Live,1020.0,209,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-235112,685.2941176470588,2017
1.0,1.0,Eastern Columbia,37,2017-09-14,729000.0,L.A. Live,1150.0,202,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-207668,633.9130434782609,2017
1.0,1.0,Eastern Columbia,37,2017-08-25,775000.0,L.A. Live,1120.0,706,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-237840,691.9642857142857,2017
1.0,1.0,Eastern Columbia,37,2017-08-12,1015000.0,L.A. Live,1490.0,M1,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-214880,681.2080536912752,2017
2.0,2.0,Eastern Columbia,37,2017-08-10,1325000.0,L.A. Live,1730.0,512,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-194034,765.8959537572255,2017
3.0,2.0,Eastern Columbia,37,2017-08-07,1820000.0,L.A. Live,1755.0,2PH,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-177260,1037.037037037037,2017
3.0,2.0,Eastern Columbia,37,2017-06-23,2000000.0,L.A. Live,2490.0,1PH,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-177234,803.2128514056225,2017
1.0,1.0,Eastern Columbia,37,2017-03-01,771000.0,L.A. Live,1200.0,610,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-199700,642.5,2017
2.0,1.0,Eastern Columbia,37,2017-01-27,1130000.0,L.A. Live,1610.0,804,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW16753016MR,701.8633540372671,2017
1.0,0.0,Eastern Columbia,37,2016-12-27,610000.0,L.A. Live,890.0,305,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-176732,685.3932584269663,2016
1.0,1.0,Eastern Columbia,37,2016-11-14,605000.0,L.A. Live,890.0,505,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-169056,679.7752808988764,2016
1.0,0.0,Eastern Columbia,37,2016-11-10,735000.0,L.A. Live,1030.0,1108,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-138090,713.5922330097087,2016
2.0,1.0,Eastern Columbia,37,2016-09-30,2500000.0,L.A. Live,2010.0,1212,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-162776,1243.7810945273632,2016
1.0,1.0,Eastern Columbia,37,2016-09-24,755000.0,L.A. Live,1120.0,606,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-118882,674.1071428571429,2016
2.0,2.0,Eastern Columbia,37,2016-08-19,1224000.0,L.A. Live,1740.0,511,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-106500,703.448275862069,2016
2.0,1.0,Eastern Columbia,37,2016-05-31,867500.0,L.A. Live,1600.0,M8,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PF16045893MR,542.1875,2016
1.0,0.0,Eastern Columbia,37,2016-03-29,630000.0,L.A. Live,900.0,M3,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-976265,700.0,2016
1.0,1.0,Eastern Columbia,37,2016-02-22,695000.0,L.A. Live,1120.0,206,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR15251158CN,620.5357142857143,2016
1.0,0.0,Eastern Columbia,37,2015-12-31,735000.0,L.A. Live,1130.0,707,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-941129,650.4424778761062,2015
2.0,2.0,Eastern Columbia,37,2015-12-29,1173000.0,L.A. Live,1740.0,1010,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-947675,674.1379310344828,2015
1.0,1.0,Eastern Columbia,37,2015-09-01,745000.0,L.A. Live,1080.0,909,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-919659,689.8148148148148,2015
1.0,0.0,Eastern Columbia,37,2015-08-20,740000.0,L.A. Live,1130.0,1006,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-925537,654.8672566371681,2015
2.0,1.0,Eastern Columbia,37,2015-08-12,1098000.0,L.A. Live,1540.0,808,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-114858,712.987012987013,2015
1.0,0.0,Eastern Columbia,37,2015-05-27,743000.0,L.A. Live,1200.0,710,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-896865,619.1666666666666,2015
1.0,0.0,Eastern Columbia,37,2015-04-13,790000.0,L.A. Live,1130.0,1106,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-823909,699.1150442477876,2015
1.0,0.0,Eastern Columbia,37,2015-03-24,710000.0,L.A. Live,1120.0,806,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-877319,633.9285714285714,2015
2.0,2.0,Eastern Columbia,37,2015-03-11,815000.0,L.A. Live,1830.0,M11,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-821899,445.3551912568306,2015
1.0,0.0,Eastern Columbia,37,2015-01-30,699000.0,L.A. Live,1120.0,1005,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-816111,624.1071428571429,2015
1.0,0.0,Eastern Columbia,37,2014-10-10,665000.0,L.A. Live,1200.0,810,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-785157,554.1666666666666,2014
2.0,2.0,Eastern Columbia,37,2014-10-03,900000.0,L.A. Live,1730.0,512,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-798765,520.2312138728323,2014
2.0,1.0,Eastern Columbia,37,2014-09-15,795000.0,L.A. Live,1610.0,404,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=CV14177172MR,493.7888198757764,2014
2.0,2.0,Eastern Columbia,37,2014-05-31,875000.0,L.A. Live,1770.0,412,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-597983,494.3502824858757,2014
1.0,1.0,Eastern Columbia,37,2014-05-30,618500.0,L.A. Live,1047.0,809,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-750375,590.7354345749761,2014
2.0,1.0,Eastern Columbia,37,2014-04-30,820000.0,L.A. Live,1540.0,908,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-751333,532.4675324675325,2014
1.0,0.0,Eastern Columbia,37,2014-02-21,665000.0,L.A. Live,1190.0,1109,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-728239,558.8235294117648,2014
1.0,1.0,Eastern Columbia,37,2014-02-07,750000.0,L.A. Live,1490.0,M1,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-727175,503.3557046979866,2014
2.0,2.0,Eastern Columbia,37,2013-12-12,860000.0,L.A. Live,1834.0,411,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-703299,468.92039258451473,2013
1.0,2.0,Eastern Columbia,37,2013-12-04,565000.0,L.A. Live,1130.0,607,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-691903,500.0,2013
2.0,2.0,Eastern Columbia,37,2013-11-01,901000.0,L.A. Live,1834.0,811,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-693697,491.27589967284626,2013
2.0,1.0,Eastern Columbia,37,2013-09-17,812000.0,L.A. Live,1610.0,704,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-690499,504.3478260869565,2013
3.0,2.0,Eastern Columbia,37,2013-09-04,1075000.0,L.A. Live,2810.0,1101,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-682801,382.56227758007117,2013
1.0,1.0,Eastern Columbia,37,2013-04-22,430000.0,L.A. Live,940.0,803,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-655913,457.4468085106383,2013
1.0,0.0,Eastern Columbia,37,2013-03-29,426500.0,L.A. Live,1130.0,807,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-644261,377.43362831858406,2013
1.0,0.0,Eastern Columbia,37,2013-03-14,425000.0,L.A. Live,1120.0,506,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-648629,379.4642857142857,2013
1.0,1.0,Eastern Columbia,37,2013-03-05,572500.0,L.A. Live,1280.0,902,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-639021,447.265625,2013
1.0,0.0,Eastern Columbia,37,2013-02-21,380000.0,L.A. Live,1120.0,606,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-632229,339.2857142857143,2013
1.0,0.0,Eastern Columbia,37,2013-02-21,390000.0,L.A. Live,890.0,605,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-650759,438.2022471910112,2013
2.0,0.0,Eastern Columbia,37,2013-01-23,385000.0,L.A. Live,1330.0,1101,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-547451,289.4736842105263,2013
2.0,0.0,Eastern Columbia,37,2012-12-17,600000.0,L.A. Live,1770.0,712,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-623355,338.9830508474576,2012
2.0,0.0,Eastern Columbia,37,2012-12-13,603884.0,L.A. Live,1770.0,912,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-612801,341.1774011299435,2012
1.0,0.0,Eastern Columbia,37,2012-10-31,317000.0,L.A. Live,1130.0,207,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-585833,280.53097345132744,2012
1.0,0.0,Eastern Columbia,37,2012-10-12,450000.0,L.A. Live,1260.0,302,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-610921,357.14285714285717,2012
1.0,0.0,Eastern Columbia,37,2012-10-05,288400.0,L.A. Live,1480.0,1102,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-591781,194.86486486486487,2012
1.0,0.0,Eastern Columbia,37,2012-09-13,376100.0,L.A. Live,1120.0,406,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-614521,335.80357142857144,2012
2.0,1.0,Eastern Columbia,37,2012-08-10,600000.0,L.A. Live,1610.0,604,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-577461,372.67080745341616,2012
1.0,0.0,Eastern Columbia,37,2012-07-25,400000.0,L.A. Live,1200.0,910,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-559507,333.3333333333333,2012
1.0,0.0,Eastern Columbia,37,2012-07-15,320000.0,L.A. Live,1180.0,1109,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=S670779MR,271.1864406779661,2012
1.0,0.0,Eastern Columbia,37,2012-06-26,295000.0,L.A. Live,890.0,101,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-588281,331.46067415730334,2012
2.0,1.0,Eastern Columbia,37,2012-05-22,575000.0,L.A. Live,1540.0,608,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-595239,373.3766233766234,2012
1.0,1.0,Eastern Columbia,37,2012-04-30,310000.0,L.A. Live,1050.0,309,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-577777,295.23809523809524,2012
1.0,0.0,Eastern Columbia,37,2012-04-03,325000.0,L.A. Live,1130.0,507,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-580269,287.6106194690266,2012
1.0,0.0,Eastern Columbia,37,2012-02-06,300000.0,L.A. Live,940.0,503,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-568327,319.1489361702128,2012
1.0,1.0,Eastern Columbia,37,2011-12-12,260000.0,L.A. Live,890.0,605,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-549117,292.13483146067415,2011
1.0,0.0,Eastern Columbia,37,2011-11-21,394950.0,L.A. Live,1280.0,602,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-560715,308.5546875,2011
1.0,1.0,Eastern Columbia,37,2011-09-30,300000.0,L.A. Live,1010.0,509,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P782034MR,297.029702970297,2011
1.0,0.0,Eastern Columbia,37,2011-09-30,310000.0,L.A. Live,1150.0,202,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-546927,269.5652173913044,2011
2.0,2.0,Eastern Columbia,37,2011-09-30,475000.0,L.A. Live,1350.0,1201,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=Y1102272MR,351.85185185185185,2011
2.0,1.0,Eastern Columbia,37,2011-09-28,600000.0,L.A. Live,1740.0,911,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=S642972MR,344.82758620689657,2011
1.0,0.0,Eastern Columbia,37,2011-09-22,403000.0,L.A. Live,1130.0,1206,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=S659111MR,356.6371681415929,2011
1.0,0.0,Eastern Columbia,37,2011-08-26,408000.0,L.A. Live,1290.0,1209,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-509301,316.27906976744185,2011
2.0,0.0,Eastern Columbia,37,2011-08-23,600000.0,L.A. Live,1740.0,1110,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P793774MR,344.82758620689657,2011
2.0,1.0,Eastern Columbia,37,2011-07-25,450000.0,L.A. Live,1330.0,1001,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-510901,338.34586466165416,2011
1.0,1.0,Eastern Columbia,37,2011-07-08,350000.0,L.A. Live,1180.0,610,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-507939,296.6101694915254,2011
